title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
This Is a Book for People Who Love the Royals,Rebecca Stoeker,184,"Running Press,U.S.",2020-11-12,14.32,6.18,4.04,148,0,7,27,67,47,276683,9780762470846,English,Humour
Knock Knock Traumatize Your Children,Knock Knock,144,Knock Knock,2011-09-04,10.21,1.29,3.74,503,17,47,132,160,147,12313,9781601063090,English,Humour
The Ladybird Book of Boxing Day,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2016-12-01,8.60,0.40,3.54,120,3,14,44,33,26,47933,9780718184865,English,Humour
QI The Pocket Book of Animals,"John Lloyd, John Mitchinson",240,Faber & Faber,2009-05-21,4.20,4.60,4.04,76,0,2,21,25,28,32628,9780571245130,English,Humour
Such a Fun Age : 'The book of the year' Independent,Kiley Reid,320,Bloomsbury Publishing PLC,2020-12-29,11.09,0.41,3.82,451619,4720,23627,120358,202458,100456,4095,9781526612168,English,Humour
Mini Pusheen Coloring Book,Claire Belton,96,Gallery Books,2017-07-25,7.59,1.41,4.49,76,1,4,6,11,54,40917,9781501180972,English,Humour
The Oxford Book of Parodies,John Gross,368,Oxford University Press,2010-09-10,21.94,10.06,3.24,29,2,7,8,6,6,228051,9780199548828,English,Humour
The Book of Bunny Suicides : Little Fluffy Rabbits Who Just Don't Want to Live Anymore,Andy Riley,96,Penguin Putnam Inc,2004-01-01,9.52,3.48,4.02,11427,303,643,2282,3545,4654,60047,9780452285187,English,Humour
My First Little Book of Intersectional Activism,Titania McGrath,176,"Little, Brown Book Group",2020-10-13,14.53,3.97,4.27,208,3,4,33,62,106,181137,9781472134271,English,Humour
Simpsons Comics Presents the Big Brilliant Book of Bart,Matt Groening,120,Titan Books Ltd,2008-05-23,11.26,0.24,4.12,144,1,7,25,51,60,171887,9781845767525,English,Humour
Feed Me! : A Simon's Cat Book,Simon Tofield,80,Canongate Books,2012-05-01,6.74,0.46,4.19,433,3,17,73,142,198,54420,9780857862778,English,Humour
The Book of Feckin' Irish Sayings For When You Go On The Batter With A Shower of Savages,"Colin Murphy, Donal O'Dea",64,O'Brien Press Ltd,2005-04-14,13.14,0.86,3.63,19,1,5,2,3,8,240911,9780862789206,English,Humour
"Konosuba: An Explosion on This Wonderful World! Bonus Story, Vol. 1 (light novel)","Natsume Akatsuki, Kurone Mishima",192,"Little, Brown & Company",2020-09-22,12.19,2.81,4,66,2,2,17,18,27,139316,9781975387068,English,Humour
The Times Quick Crossword Book 14 : 80 World-Famous Crossword Puzzles from the Times2,The Times Mind Games,192,HarperCollins Publishers,2010-06-11,9.10,0.90,4,1,0,0,0,1,0,211949,9780007319275,English,Humour
The Little Book of Cat Tricks : Easy tricks that will give your pet the spotlight they deserve,Julie Tottman,112,Orion Publishing Co,2018-11-15,6.32,2.68,4,7,0,0,3,1,3,491032,9781841883168,English,Humour
The Times Ultimate Killer Su Doku Book 5 : 120 Challenging Puzzles from the Times,The Times Mind Games,224,HarperCollins Publishers,2013-09-26,9.61,0.39,4.33,3,0,0,0,2,1,170523,9780007516926,English,Humour
"Official Chuck Norris Fact Book, The",Chuck Norris,320,Tyndale House Publishers,2009-11-21,14.74,1.26,3.79,253,8,24,68,66,87,304816,9781414334493,English,Humour
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol.3","Kisetsu Morita, Benio",224,"Little, Brown & Company",2018-12-11,12.87,2.13,4.08,328,4,11,68,118,127,107994,9781975329310,English,Humour
My Little Occult Book Club : A Creepy Collection,Steven Rhodes,80,Chronicle Books,2020-11-10,12.80,1.70,4.5,227,1,4,19,59,144,230098,9781797203256,English,Humour
The Even More Complete Book Of Australian Verse,John Clarke,132,Text Publishing,2013-08-08,8.61,7.89,3.78,32,0,3,10,10,9,176776,9781921922152,English,Humour
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol.6","Kisetsu Morita, Benio",224,"Little, Brown & Company",2019-12-24,13.39,1.61,4.34,134,1,3,16,43,71,171661,9781975382674,English,Humour
We Learn At Home : Dung Beetle Book 1b,"Miriam Elia, Ezra Elia",48,Dung Beetle Books Ltd,2017-02-28,10.00,2.50,3.92,77,3,5,17,22,30,49140,9780992834999,English,Humour
"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 9 LN","Toru Toba, falmaro",232,"Little, Brown & Company",2022-05-17,14.02,1.98,4.16,56,2,3,5,20,26,178838,9781975339111,English,Humour
The Faber Book of Christmas,Simon Rae,288,FABER & FABER,2018-10-25,28.08,3.92,3.64,36,0,3,13,14,6,349178,9780571338726,English,Humour
"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 8 LN","Toru Toba, falmaro",232,"Little, Brown & Company",2022-02-08,13.70,2.30,4.33,92,0,2,12,32,46,185123,9781975335878,English,Humour
Haganai: I Don't Have Many Friends Vol. 19,"Yomi Hirasaka, Itachi",244,"Seven Seas Entertainment, LLC",2021-10-26,13.19,1.31,3.93,14,0,0,6,3,5,225481,9781648279324,English,Humour
The Mammoth Book of Irish Humour,Aubrey Malone,544,"Little, Brown Book Group",2021-06-15,13.73,5.27,4.25,4,0,0,0,3,1,323717,9781780337975,English,Humour
Color My Boobs : A Titillating Coloring Book for Adults,"B.B. Stacks, Billy Armstrong, Chad Powers",36,Greenery Press,2012-12-13,10.52,0.48,4,18,3,0,2,2,11,96667,9780937609606,English,Humour
We Go Out : Dung Beetle Book 1c,"Miriam Elia, Ezra Elia",48,Dung Beetle Books Ltd,2017-02-28,9.95,0.05,3.95,87,1,9,16,28,33,47806,9780992834982,English,Humour
Rick And Morty Vol. 6,"Kyle Starks, CJ Cannon, Marc Ellerby",128,"Oni Press,US",2017-12-19,17.57,5.93,4.15,490,1,11,90,198,190,262248,9781620104521,English,Humour
The Hearing Trumpet,"Leonora Carrington, Olga Tokarczuk",224,"The New York Review of Books, Inc",2021-01-05,15.75,2.25,4.01,6089,107,310,1207,2265,2200,151982,9781681374642,English,Humour
"Ramble Book : Musings on Childhood, Friendship, Family and 80s Pop Culture",Adam Buxton,368,HarperCollins Publishers,2021-09-07,13.40,5.60,4.15,3866,8,82,632,1734,1410,156773,9780008293338,English,Humour
Knock Knock Inconsequential Dilemmas,Knock Knock,96,Knock Knock,2013-03-01,10.70,1.80,3.79,112,1,12,31,33,35,68671,9781601064868,English,Humour
"The Irregular at Magic High School, Vol. 20 (light novel)","Tsutomu Satou, Kana Ishida",264,"Little, Brown & Company",2022-10-18,13.39,1.61,3.91,100,4,1,25,40,30,71617,9781975345167,English,Humour
QI: The Third Book of General Ignorance,"John Lloyd, John Mitchinson, James Harkin, Andrew Hunter Murray",320,FABER & FABER,2018-10-05,15.49,0.51,4.16,450,2,8,80,186,174,82750,9780571308989,English,Humour
Michael Rosen's Book of Very Silly Poems,"Michael Rosen, Shoo Rayner",64,Penguin Random House Children's UK,2018-10-04,6.66,2.34,4.03,74,3,4,14,20,33,68761,9780241354575,English,Humour
The Times Quick Cryptic Crossword Book 2 : 100 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Rogan",240,HarperCollins Publishers,2017-04-01,9.83,0.17,4.44,9,1,0,0,1,7,67556,9780008173876,English,Humour
The New Yorker Book of Cat Cartoons,The New Yorker,112,Alfred A. Knopf,1992-10-01,10.75,2.75,3.63,358,11,33,119,111,84,282589,9780679742760,English,Humour
The Times Cryptic Crossword Book 17 : 80 World-Famous Crossword Puzzles,The Times Mind Games,192,HarperCollins Publishers,2016-08-16,9.10,0.90,3,1,0,0,1,0,0,116179,9780007491674,English,Humour
The Ladybird Book of The Nerd,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2018-08-01,9.36,0.64,3.56,114,2,12,44,32,24,124857,9780718188641,English,Humour
Do You Like Big Girls? Vol. 1,Goro Aizome,160,"Seven Seas Entertainment, LLC",2021-10-05,12.12,3.38,4.06,77,2,7,11,21,36,114636,9781648276064,English,Humour
Keanu Reeves' Guide to Kindness : 50 Simple Ways to Be Excellent,Hardie Grant Books,112,Hardie Grant Books (UK),2022-03-29,9.54,1.46,3.79,39,0,4,12,11,12,10485,9781784884734,English,Humour
Cats in Art: A Pop-Up Book,"Corina Fletcher, Susan Herbert",6,Thames & Hudson Ltd,2020-10-06,16.38,2.12,4.65,17,0,0,1,4,12,101011,9780500023594,English,Humour
QI: The Book of Animal Ignorance,"John Lloyd, John Mitchinson, Ted Dewan",240,Faber & Faber,2015-03-05,10.80,1.70,3.85,1603,21,93,416,643,430,108627,9780571323890,English,Humour
Self-working Mental Magic : Sixty-seven Foolproof Mind Reading Tricks,Karl Fulves,144,Dover Publications Inc.,1979-11-01,7.99,1.51,3.52,64,3,7,21,20,13,118263,9780486238067,English,Humour
The Little Book of Beards,Rufus Cavendish,96,Octopus Publishing Group,2015-12-15,6.71,0.79,3.8,20,2,0,6,4,8,26217,9781849536233,English,Humour
Hitomi-chan is Shy With Strangers Vol. 1,Chorisuke Natsumi,160,"Seven Seas Entertainment, LLC",2021-10-05,11.30,2.70,4.09,161,2,10,31,46,72,33001,9781648276637,English,Humour
Winnie-the-Pooh's Little Book Of Wisdom,"A. A. Milne, E. H. Shepard",64,HarperCollins Publishers,2020-03-05,8.90,0.10,4.32,99,0,3,11,36,49,6579,9781405297592,English,Humour
My Senpai is Annoying Vol. 5,Shiromanta,144,"Seven Seas Entertainment, LLC",2021-07-27,14.21,1.29,4.34,181,1,2,26,57,95,203424,9781648272530,English,Humour
"The Girl From the Other Side: Siuil, a Run Vol. 12 - [dear.] Side Stories",Nagabe,170,"Seven Seas Entertainment, LLC",2022-12-20,10.39,3.61,4.37,130,1,1,16,43,69,2578,9781638587255,English,Humour
The Book of Idle Pleasures,"Dan Kieran, Tom Hodgkinson",224,Ebury Publishing,2008-09-01,18.69,2.31,3.77,366,10,27,99,131,99,197718,9780091923327,English,Humour
"The Irregular at Magic High School, Vol. 17 (light novel)","Tsutomu Satou, Kana Ishida",272,"Little, Brown & Company",2021-09-14,12.97,2.03,4.13,283,5,9,51,96,122,125274,9781975332532,English,Humour
The Times Ultimate Killer Su Doku Book 6 : 120 Challenging Puzzles from the Times,The Times Mind Games,224,HarperCollins Publishers,2015-01-06,9.54,0.46,5,2,0,0,0,0,2,155936,9780007580767,English,Humour
The Little Book of Sass : The Wit and Wisdom of Jonathan Van Ness,Various,96,Orion Publishing Co,2020-06-09,8.67,3.83,3.9,87,5,9,11,27,35,204471,9781409191629,English,Humour
The Inappropriate Baby Book : Gross and Embarrassing Memories from Baby's First Year,Jennifer Stinson,32,Andrews McMeel Publishing,2002-09-02,13.44,0.56,3.86,37,0,2,12,12,11,183472,9780740727238,English,Humour
Why You Will Marry the Wrong Person,The School of Life,80,The School of Life Press,2018-04-03,11.43,1.07,4.07,789,6,30,155,307,291,72218,9780995573628,English,Humour
The Penguin Book of Brexit Cartoons,,112,Penguin Books Ltd,2018-12-27,5.85,0.65,3.3,138,4,20,65,28,21,190793,9780141990088,English,Humour
"The Irregular at Magic High School, Vol. 18 (light novel) : Master Clans Council Arc, Part 2","Tsutomu Satou, Kana Ishida",272,"Little, Brown & Company",2022-01-18,14.03,0.97,4.15,215,3,6,40,72,94,119834,9781975332556,English,Humour
Horribly Hilarious Joke Book,"Terry Deary, Philip Reeve, Martin Brown",96,Scholastic,2022-03-03,5.73,0.77,3.79,104,4,11,26,25,38,7333,9780702314995,English,Humour
I'm So Happy You're Here : A Little Book about Why You're Great,Liz Climo,96,Flatiron Books,2022-10-11,17.84,3.16,4.62,125,0,0,7,34,84,1604,9781250841445,English,Humour
The Ladybird Book of the Sickie,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2016-10-24,7.66,1.34,3.76,161,4,9,47,62,39,12401,9780718184438,English,Humour
Minecraft Joke Book,Mojang AB,96,HarperCollins Publishers,2019-08-08,6.01,0.49,3.78,32,3,3,7,4,15,34961,9781405295253,English,Humour
The Life-Changing Magic of Not Giving a F**k : The bestselling book everyone is talking about,Sarah Knight,224,Quercus Publishing,2016-01-14,16.22,2.28,3.42,35098,2196,5007,10919,9713,7263,1333,9781784298470,English,Humour
Harry Potter Talking Sorting Hat and Sticker Book : Which House Are You?,Running Press,16,Running Press,2017-05-25,7.48,6.02,4.3,10,0,0,2,3,5,14343,9780762461769,English,Humour
Harry Potter Hedwig Owl Kit and Sticker Book,Running Press,16,Running Press,2010-10-12,6.50,1.49,4.33,12,1,0,1,2,8,52456,9780762440627,English,Humour
How to Archer : The Ultimate Guide to Espionage and Style and Women and Also Cocktails Ever Written,Sterling Archer,192,HarperCollins Publishers Inc,2012-02-10,13.94,4.06,3.87,4642,67,289,1200,1699,1387,64801,9780062066312,English,Humour
The Ladybird Book of the Hipster,"Joel Morris, Jason Hazeley",56,Penguin Books Ltd,2015-10-29,9.27,0.73,3.78,627,21,48,169,196,193,4298,9780718183592,English,Humour
The Ladybird Book of Red Tape,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2016-10-20,10.09,1.41,3.93,186,0,13,45,70,58,8370,9780718184391,English,Humour
Saint Young Men Omnibus 9 (Vol. 17-18),Hikaru Nakamura,264,"Kodansha America, Inc",2022-06-21,23.25,2.25,4.27,15,0,1,0,8,6,497995,9781646512812,English,Humour
The Ladybird Book of the Zombie Apocalypse,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2016-10-24,8.52,0.48,3.75,694,7,56,212,250,169,3537,9780718184452,English,Humour
The Little Book of Senior Moments,Shelley Klein,128,Michael O'Mara Books Ltd,2013-10-01,6.29,0.71,3,4,0,1,2,1,0,684882,9781782431404,English,Humour
The Ladybird Book of the Mid-Life Crisis,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2015-10-29,9.30,0.70,3.89,639,14,41,142,246,196,54767,9780718183530,English,Humour
The Book Of Mr Natural : Profane Tales of That Old Mystic Madcap,Robert Crumb,112,Fantagraphics,1997-12-01,24.40,1.60,3.73,430,13,37,118,148,114,877909,9781560971948,English,Humour
The Ladybird Book of Dating,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2015-10-29,9.37,0.63,3.88,614,9,42,146,236,181,54057,9780718183578,English,Humour
"The Times Great Quotations : Famous Quotes to Inform, Motivate and Inspire","James Owen, Times Books",352,HarperCollins Publishers,2021-03-01,9.98,0.52,3.71,7,1,0,0,5,1,515735,9780008409333,English,Humour
"The Pointless Book : Started by Alfie Deyes, Finished by You",Alfie Deyes,192,Bonnier Books Ltd,2014-09-04,6.47,5.03,3.8,2693,279,237,443,507,1227,29677,9781905825905,English,Humour
Groucho Marx and Other Short Stories and Tall Tales : Selected Writings of Groucho MarxTHAn,Robert S. Bader,310,Hal Leonard Corporation,2011-11-15,20.42,0.18,3.65,166,4,11,61,53,37,531255,9781557837912,English,Humour
The Ladybird Book of the Meeting,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2016-10-24,9.36,1.14,3.96,441,7,19,104,164,147,54053,9780718184377,English,Humour
The Zombie Survival Guide : Complete Protection from the Living Dead,Max Brooks,288,Random House USA Inc,2009-06-30,15.24,2.26,3.86,101378,2054,7092,26400,33770,32062,1953,9781400049622,English,Humour
Saint Young Men Omnibus 6 (Vol. 11-12),Hikaru Nakamura,280,"Kodansha America, Inc",2021-08-24,24.00,1.00,4.24,46,0,2,5,19,20,470627,9781646511648,English,Humour
Send Them Victorious - England`s Path to Glory 2006-2010,David Stubbs,202,John Hunt Publishing,2010-06-16,14.27,1.73,4.33,6,0,0,1,2,3,544749,9781846944574,English,Humour
The Ladybird Book of the Shed,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2015-11-02,10.09,1.41,3.83,313,10,25,77,96,105,80185,9780718183585,English,Humour
The Ladybird Book of the Hangover,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2015-10-29,9.33,0.67,3.77,808,22,74,193,294,225,1826,9780718183516,English,Humour
Rude Puzzle Book : Naughty Brain-Teasers for Grown-Ups,Richard Cox,128,Octopus Publishing Group,2020-11-03,7.70,2.80,3,3,1,0,1,0,1,30603,9781787830264,English,Humour
The Ladybird Book of Mindfulness,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2015-11-04,9.26,0.74,3.84,810,25,57,201,268,259,56732,9780718183523,English,Humour
"Reborn as a Vending Machine, I Now Wander the Dungeon, Vol. 3 (light novel)","Hirukuma, Ituwa Kato",224,Yen on,2018-12-18,12.87,2.13,4.15,171,1,6,32,59,73,404965,9780316479158,English,Humour
Star Trek Cats Twin Pins,Jenny Parks,2,Chronicle Books,2017-09-29,9.82,7.68,5,3,0,0,0,0,3,407383,9781452164540,English,Humour
The Mammoth Book Of Weird Records,Jim Theobald,560,"Little, Brown Book Group",2015-09-17,10.41,2.09,2.5,2,0,1,1,0,0,707610,9781472117694,English,Humour
"Le Pastiche Tintin, 111 'Lost' Tintins, Vol. 1 : Les Non-Aventures de Tintin",John Charles Stringer,178,John C. Stringer,2019-12-01,34.43,9.07,4,6,0,0,2,2,2,429298,9780473467296,English,Humour
The Life-Changing Magic of Not Giving a F**k : The bestselling book everyone is talking about,Sarah Knight,224,Quercus Publishing,2015-12-31,16.00,5.00,3.42,35118,2196,5013,10928,9719,7262,8191,9781784298463,English,Humour
"The Book of Joe : The Life, Wit, and (Sometimes Accidental) Wisdom of Joe Biden",Jeff Wilser,208,Random House USA Inc,2017-10-24,14.65,5.85,4.25,582,5,9,87,213,268,736989,9780525572589,English,Humour
TommyInnit Says...The Quote Book : THE SUNDAY TIMES BESTSELLER,"Tom Simons, Will Gold",208,Quercus Publishing,2022-10-13,14.83,3.67,4.63,654,5,9,38,117,485,1487,9781529427974,English,Humour
The Little Book of Shit Jokes : The Ultimate Collection of Jokes That Are So Bad They're Great,Sid Finch,96,Octopus Publishing Group,2019-10-10,7.05,1.95,4.67,3,0,0,0,1,2,849614,9781787830288,English,Humour
Saint Young Men Omnibus 5 (Vol. 9-10),Hikaru Nakamura,256,"Kodansha America, Inc",2021-03-09,25.83,0.17,4.28,61,0,2,4,30,25,36737,9781646510009,English,Humour
The Little Book of Cricket : Great quotes off the middle of the bat,Orange Hippo!,192,Welbeck Publishing Group,2021-06-15,9.32,0.68,3,1,0,0,1,0,0,41219,9781911610427,English,Humour
The Little Book of Brexit Bollocks,"Alistair Beaton, Tom Mitchelson",144,Simon & Schuster Ltd,2019-10-03,5.21,1.29,4.24,17,1,1,2,2,11,666032,9781471189166,English,Humour
Back Before They Invented Open Face Helmets : A Book of Cartoons and Doodles,Taj L Mihelich,168,Taj Mihelich,2020-11-25,18.19,18.01,4.5,2,0,0,0,1,1,1528832,9780578793986,English,Humour
What I Think Happened : An Underresearched History of the Western World,Evany Rosen,196,ARSENAL PULP PRESS,2017-12-21,16.46,0.54,4.16,115,1,2,18,51,43,2201172,9781551526959,English,Humour
A Book of Nonsense,Edward Lear,124,Franklin Classics Trade Press,2018-11-09,17.31,2.64,3.62,2177,130,231,599,604,613,9780353004788,9780353004788,English,Humour
A Book of Burlesques,Henry Louis Mencken,248,Nabu Press,2012-04-13,24.91,1.08,3.64,59,1,6,18,22,12,9781248615096,9781248615096,English,Humour
Odd Squad's I Love Poo,Allan Plenderleith,40,Ravette Publishing Ltd,2016-03-31,7.51,0.29,4.25,4,0,0,0,3,1,2675060,9781841613949,English,Humour
The Rising Rooks,"Celine Jeanjean, Bonobo Book Covers",360,Celine Jeanjean,2021-01-09,18.54,1.36,4.5,50,0,1,3,16,30,9782492523168,9782492523168,English,Humour
"Bathroom Book of Canadian Quotes : Humorous, Witty, Ridiculous & Inspiring",Lisa Wojna,168,Blue Bike Books,2006-04-07,10.29,0.21,3,1,0,0,1,0,0,3730678,9781897278017,English,Humour
Travel Book - Hardcover Version : A Travel Book of Hidden Gems That Takes You on a Journey You Will Never Forget: World Explorer,Bill Rogers,120,House of Books,2021-04-01,25.55,6.65,3,5,1,0,3,0,1,9781914513343,9781914513343,English,Humour
The Family Joke Book,Brad Taylor,66,Sunstone Press,2016-08-01,13.80,1.20,4,2,0,0,1,0,1,3158813,9780865342941,English,Humour
The Family Joke Book,Brad Taylor,66,Sunstone Press,2016-08-01,13.80,1.20,4,2,0,0,1,0,1,3158813,9780865342941,English,Humour
"Charms, Spells, and Curses for the Millions",V. J. Banis,156,Wildside Press,2007-09-30,24.82,1.48,5,1,0,0,0,0,1,9781434492425,9781434492425,English,Humour
THE Book of Dale George Lytle : Layers of Sucess from the Bands Angeles and Kore,Dale George Lytle,120,AuthorHouse,2011-10-05,13.38,2.72,5,1,0,0,0,0,1,9781463443184,9781463443184,English,Humour
The Funniest Joke Book in America : Volume 1,Doc Martin,198,Go To Publish,2021-07-28,9.86,1.64,4.62,8,0,0,0,3,5,9781647495022,9781647495022,English,Humour
Bad Boys of the Book of Mormon,David Powell,130,PUBLICATION CONSULTANTS,1999-12-01,10.60,0.40,2.17,6,2,1,3,0,0,9781888125481,9781888125481,English,Humour
"Bell, Book and Scandal",Josh Lanyon,202,"JustJoshin Publishing, Inc.",2021-06-08,12.62,3.88,4.09,718,6,23,146,270,273,9781945802980,9781945802980,English,Humour
A Book of Nonsense,Edward Lear,124,Franklin Classics Trade Press,2018-11-09,17.31,2.64,3.62,2177,130,231,599,604,613,9780353004788,9780353004788,English,Humour
A Book of Burlesques,Henry Louis Mencken,248,Nabu Press,2012-04-13,24.91,1.08,3.64,59,1,6,18,22,12,9781248615096,9781248615096,English,Humour
Odd Squad's I Love Poo,Allan Plenderleith,40,Ravette Publishing Ltd,2016-03-31,7.51,0.29,4.25,4,0,0,0,3,1,2675060,9781841613949,English,Humour
I Wrote A Book,Preston Smith,40,Earth Force Entertainment,2021-11-25,7.87,1.13,5,2,0,0,0,0,2,9781088010648,9781088010648,English,Humour
A Book Without A Title,George Jean Nathan,84,Lector House,2020-09-04,10.02,1.48,3.14,7,1,0,3,3,0,9789390314621,9789390314621,English,Humour
The Family Joke Book,Brad Taylor,66,Sunstone Press,2016-08-01,13.80,1.20,4,2,0,0,1,0,1,3158813,9780865342941,English,Humour
Bathroom Book of Ontario History : Intriguing and Entertaining Facts about our Province's Past,Rene Biberstein,168,Blue Bike Books,2006-09-15,10.29,0.21,4,1,0,0,0,1,0,9781897278161,9781897278161,English,Humour
Stay Weird Coloring Book : Stay Weird Stay Curious,Kate Blume,54,Page Addie,2017-04-30,11.50,0.90,5,1,0,0,0,0,1,9780648076896,9780648076896,English,Humour
"Atoman superhero, the comic book : ORIGINS OF ATOMAN - Restored Edition 2021","Paulo, Comic Books Restore",36,Blurb,2022-02-06,42.67,3.33,5,1,0,0,0,0,1,9781034608035,9781034608035,English,Humour
"Buy My Book : Not Because You Should, But Because I'd Like Some Money",John Marszalkowski,228,Barf-Bag Publishing,2018-10-07,18.19,0.91,4.94,18,0,0,0,1,17,9781732022614,9781732022614,English,Humour
Bizarrism Vol Ii,Chris Mikul,112,Headpress,2018-03-31,15.81,2.18,3.5,2,0,0,1,1,0,3729578,9781909394483,English,Humour
Bob and Brenda's Joke Book,Paul Gwilliam,105,Lulu.com,2013-02-03,7.60,0.20,4.25,8,0,1,0,3,4,9781291312355,9781291312355,English,Humour
The Costume Shop Vol 1,Tyler Mann,58,Blurb,2017-06-27,16.14,7.16,4,3,0,0,0,3,0,9781364328641,9781364328641,English,Humour
The Irish Joke Book,Brendon Kelly,90,Xlibris,2012-10-26,12.81,3.29,1,1,1,0,0,0,0,3444611,9781477159101,English,Humour
"Bush II, Book I",Martin Bodek,143,Lulu.com,2010-01-15,18.50,5.30,5,1,0,0,0,0,1,9780557246915,9780557246915,English,Humour
A Book About Absolutely Nothing.,I. M. Nobody,116,Lulu.com,2013-01-02,30.58,1.82,4.28,120,8,7,12,9,84,9781300589594,9781300589594,English,Humour
The Book of Scientific Anecdotes,Adrian Berry,239,Prometheus Books UK,1993-04-01,22.65,4.85,3.94,84,1,1,26,30,26,9780879758363,9780879758363,English,Humour
Bad Boys of the Book of Mormon,David Powell,130,PUBLICATION CONSULTANTS,1999-12-01,10.60,0.40,2.17,6,2,1,3,0,0,9781888125481,9781888125481,English,Humour
Notes from a Small Planet: Vol. 1 : Volume I: In India - Thailand - Vietnam - Cambodia - Australia (Big Oz) and New Zealand,Brian V. Peck,302,AuthorHouse,2008-08-27,19.15,0.45,1,1,1,0,0,0,0,9781438902111,9781438902111,English,Humour
The Little Blue Book of Limericks,Kevin Lucas,142,Temptation Press,2018-01-16,11.52,2.48,4,4,0,1,0,1,2,9781947210103,9781947210103,English,Humour
Bathroom Book of Canadian History,Barbara Smith,144,Blue Bike Books,2005-10-25,9.97,0.53,3.5,4,0,1,0,3,0,9780973911619,9780973911619,English,Humour
The Little Book of Vaginas : Everything You Need to Know,Anna Lou Walker,128,Octopus Publishing Group,2021-08-12,7.74,1.26,3.39,33,1,3,15,10,4,9781787839977,9781787839977,English,Humour
Back Before They Invented Open Face Helmets : A Book of Cartoons and Doodles,Taj L Mihelich,168,Taj Mihelich,2020-11-25,18.19,18.01,4.5,2,0,0,0,1,1,1528832,9780578793986,English,Humour
"Funny Ha-Ha, Funny Peculiar : a book of strange & comic poems",Neil Astley,192,Bloodaxe Books Ltd,2016-07-30,11.82,3.68,3.75,4,0,0,2,1,1,1604608,9781852249618,English,Humour
"Mother's Day Gift Book : Riddles, Poems, Puzzles, Inspirational Quotes, Famous Mom Mini Biographies, Mother's Day Timeline",Ralph Lane,34,Purdy Books,2019-03-16,6.23,0.77,4.89,9,0,0,0,1,8,3665561,9781732324053,English,Humour
"Mother's Day Gift Book : Riddles, Poems, Puzzles, Inspirational Quotes, Famous Mom Mini Biographies, Mother's Day Timeline",Ralph Lane,34,Purdy Books,2019-03-16,6.23,0.77,4.89,9,0,0,0,1,8,3665561,9781732324053,English,Humour
Humor Me : The Geranium Lady's Funny Little Book of Big Laughs,Barbara Johnson,96,Thomas Nelson Publishers,2009-03-17,9.18,3.22,3.95,39,2,0,10,13,14,1331873,9780785297383,English,Humour
Are You My Wine? : A Children's Book Parody for Adults Exploring the World of Wine,Reese Ling,32,Ulysses Press,2021-06-17,8.52,2.48,4.43,21,0,1,3,3,14,29115,9781646042579,English,Humour
The Book of Raves : An Anthology,Dave McBride,242,Palapa Press,2021-09-02,13.42,0.08,5,1,0,0,0,0,1,9781736513804,9781736513804,English,Humour
The Betty Book : A Celebration of a Capable Kind o' Gal,Elizabeth Albright,212,Simon & Schuster,1997-05-19,16.75,0.65,5,1,0,0,0,0,1,9780684832142,9780684832142,English,Humour
The Book of Andy,Timothy Browne,318,Agape Orthopaedics,2021-07-31,28.47,0.03,4.51,113,1,2,11,23,76,9781947545229,9781947545229,English,Humour
The Book of Ballads,"Alfred Crowquill, Sir Theodore Martin, Alfred Henry Forrester",276,Nabu Press,2010-01-01,26.67,0.32,3.67,3,0,1,0,1,1,9781141376100,9781141376100,English,Humour
A Book of Burlesques,Henry Louis Mencken,264,Nabu Press,2012-04-09,26.36,0.63,3.64,59,1,6,18,22,12,9781279989883,9781279989883,English,Humour
A Book of Burlesques,Henry Louis Mencken,248,Nabu Press,2012-04-13,24.91,1.08,3.64,59,1,6,18,22,12,9781248615096,9781248615096,English,Humour
A Book of Nonsense,Edward Lear,124,Franklin Classics Trade Press,2018-11-09,17.31,2.64,3.62,2177,130,231,599,604,613,9780353004788,9780353004788,English,Humour
The Borowitz Report : The Big Book of Shockers,Andy Borowitz,112,Simon & Schuster,2004-11-01,11.92,0.28,3.58,62,2,8,18,20,14,1324173,9780743262774,English,Humour
