title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"Mathematics for Quantum Mechanics : An Introductory Survey of Operators, Eigenvalues, and Linear Vector Spaces",John David Jackson,112,Dover Publications Inc.,2006-10-27,10.45,0.55,3.95,21,0,1,5,9,6,317927,9780486453088,English,"Science, Geography"
The Axiom of Choice,Thomas J Jech,224,Dover Publications Inc.,2008-09-25,15.08,0.92,3.76,17,0,2,4,7,4,363194,9780486466248,English,"Science, Geography"
"Time, Love, Memory : A Great Biologist and His Quest for the Origins of Behavior",Jonathan Weiner,320,Random House USA Inc,2000-04-04,17.55,0.95,4.17,840,4,29,137,319,351,321534,9780679763901,English,"Science, Geography"
Ask an Astronaut : My Guide to Life in Space (Official Tim Peake Book),Tim Peake,272,Cornerstone,2018-06-11,12.92,0.58,4.2,2387,7,48,390,959,983,115243,9781784759483,English,"Science, Geography"
Manual of Clinical Microbiology 2 Volume Set Twelfth Edition,KC Carroll,2832,American Society for Microbiology,2019-02-21,301.38,22.57,1,1,1,0,0,0,0,409304,9781555819835,English,"Science, Geography"
What We Really Do All Day : Insights from the Centre for Time Use Research,"Jonathan Gershuny, Oriel Sullivan",384,Penguin Books Ltd,2019-09-01,11.60,0.90,3.5,4,0,1,1,1,1,367388,9780241285565,English,"Science, Geography"
"Wilderness World Of John Muir, The",Edwin Way Teale,352,Houghton Mifflin,2001-08-20,17.40,0.60,4.31,1013,8,16,129,361,499,337108,9780618127511,English,"Science, Geography"
"Advanced Geometry Books for Kids - Perimeter, Circumference and Area Children's Math Books",Baby Professor,66,Baby Professor,2017-02-15,14.09,6.31,5,1,0,0,0,0,1,1579366,9781541904583,English,"Science, Geography"
The Times Killer Su Doku Book 9 : 150 Challenging Puzzles from the Times,The Times Mind Games,256,HarperCollins Publishers,2016-08-16,9.69,0.31,4.5,2,0,0,0,1,1,450105,9780007465194,English,"Science, Geography"
Group Theory and Chemistry,David M. Bishop,336,Dover Publications Inc.,1993-05-15,16.37,3.63,4.06,32,0,2,10,4,16,321499,9780486673554,English,"Science, Geography"
Game Set and Math : Enigmas and Conundrums,Ian Stewart,208,Dover Publications Inc.,2007-05-12,11.41,1.09,3.8,56,0,3,17,24,12,363073,9780486458847,English,"Science, Geography"
The Times Killer Su Doku Book 8 : 150 Challenging Puzzles from the Times,The Times Mind Games,256,HarperCollins Publishers,2012-05-01,9.69,1.31,4.14,7,0,0,1,4,2,416566,9780007440672,English,"Science, Geography"
Introduction to Probability,John E. Freund,247,Dover Publications Inc.,1993-05-19,13.18,0.32,3.67,30,1,0,13,10,6,377978,9780486675497,English,"Science, Geography"
Geometric Origami Mini Kit : Folded Paper Fun for Kids & Adults! This Kit Contains an Origami Book with 48 Modular Origami Papers and an Instructional DVD,"Michael G. Lafosse, Richard L. Alexander",32,Tuttle Publishing,2014-11-25,9.47,1.03,4,6,1,0,0,2,3,262949,9784805312810,English,"Science, Geography"
Natural Deduction : A Proof-Theoretical Study,Dag Prawitz,113,Dover Publications Inc.,2006-03-31,10.18,0.82,4.1,10,0,0,2,5,3,363188,9780486446554,English,"Science, Geography"
The Existential Pleasures of Engineering,Samuel C Florman,224,St. Martin's Griffin,2000-09-05,18.17,0.03,3.54,387,16,42,130,116,83,297348,9780312141042,English,"Science, Geography"
A First Look at Perturbation Theory,James G. Simmonds,160,Dover Publications Inc.,1998-07-01,12.37,0.63,3.62,13,0,3,1,7,2,59897,9780486675510,English,"Science, Geography"
The Wildlife Pond Book : Create Your Own Pond Paradise for Wildlife,Mr Jules Howard,160,Bloomsbury Publishing PLC,2019-11-19,21.46,1.54,4.06,17,0,0,4,8,5,564199,9781472958327,English,"Science, Geography"
Symmetry : An Introduction to Group Theory and Its Applications,Roy McWeeny,256,Dover Publications Inc.,2003-03-28,15.39,1.11,4.03,32,0,2,5,15,10,349711,9780486421827,English,"Science, Geography"
Ball Blue Book Of Canning And Preserving Recipes,various,60,Read Books,2010-08-11,26.89,20.81,4.18,49,1,2,10,10,26,469387,9781445514109,English,"Science, Geography"
Counterexamples in Probability : Third Edition,Jordan Stoyanov,352,Dover Publications Inc.,2014-02-28,18.60,2.40,4.67,9,0,0,0,3,6,329135,9780486499987,English,"Science, Geography"
Thermodynamics and the Kinetic Theory of Gases : Volume 3 of Pauli Lectures on Physics,Wolfgang Pauli,160,Dover Publications Inc.,2010-10-18,9.29,0.71,4,12,0,0,4,4,4,325290,9780486414614,English,"Science, Geography"
The Sustainable Design Book,"Rebecca Proctor, Samantha Hahn",320,Orion Publishing Co,2015-05-05,38.37,5.13,4,7,0,0,2,3,2,567304,9781780674735,English,"Science, Geography"
Philosophic Foundations in Quantum Mechanics,Hans Reichenbach,182,Dover Publications Inc.,2011-02-17,11.49,0.01,4.21,28,1,2,1,10,14,345303,9780486404592,English,"Science, Geography"
Snakes of the United States and Canada : Natural History and Care in Captivity,"John V. Rossi, Roxanne Rossi",579,Krieger Publishing Company,2003-08-01,26.43,159.17,5,2,0,0,0,0,2,491261,9781575240312,English,"Science, Geography"
Rocks and What We Know About Them - Geology for Kids Revised Edition Children's Earth Sciences Books,Baby Professor,56,Baby Professor,2019-05-15,13.86,0.14,4.5,2,0,0,0,1,1,795407,9781541968448,English,"Science, Geography"
Set Theory and Logic,Robert R. Stoll,496,Dover Publications Inc.,2003-03-17,22.05,2.45,3.96,52,1,1,14,19,17,325306,9780486638294,English,"Science, Geography"
New Coordinated Science: Biology Students' Book : For Higher Tier,"Brian Beckett, Rose Marie Gallagher",268,Oxford University Press,2001-06-28,42.17,0.53,5,1,0,0,0,0,1,465878,9780199148196,English,"Science, Geography"
Quantum Mechanics in Simple Matrix Forms,Thomas F. Jordan,272,Dover Publications Inc.,2006-01-27,17.61,0.39,3.48,25,1,6,4,8,6,358539,9780486445304,English,"Science, Geography"
The Woman of Wyrrd : The Arousal of the Inner Fire,Lynn V. Andrews,272,Penguin Putnam Inc,2007-05-01,15.38,0.62,4.22,364,6,7,64,110,177,533712,9781585425778,English,"Science, Geography"
Aerodynamics : Selected Topics in the Light of Their Historical Development,Theodore von Karman,224,Dover Publications Inc.,2004-04-30,16.60,1.40,3.95,19,0,0,5,10,4,56918,9780486434858,English,"Science, Geography"
Fraction Multiplication and Division - Math Workbooks Grade 6 Children's Fraction Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.17,5,1,0,0,0,0,1,1023329,9781541940574,English,"Science, Geography"
What Will I See In Brazil? Geography for Kids Children's Explore the World Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,5,1,0,0,0,0,1,906436,9781541915794,English,"Science, Geography"
From Geometry to Topology,Flegg,208,Dover Publications Inc.,2003-03-28,16.38,0.62,3.8,20,0,2,8,2,8,378013,9780486419619,English,"Science, Geography"
Be Mindful of Monsters : A Book for Helping Children Accept Their Emotions,"Lauren Stockly, Ellen Surrey",42,Bumble Press,2020-11-01,13.03,7.07,4.5,70,2,2,6,9,51,139336,9781953094001,English,"Science, Geography"
Matter and Motion,James Clerk Maxwell,176,Dover Publications Inc.,1992-05-25,12.75,0.25,4.35,43,0,0,5,18,20,13976,9780486668956,English,"Science, Geography"
The Little Book of Going Green : An Introduction to Climate Change and How We Can Reduce Our Carbon Footprint,Harriet Dyer,128,Octopus Publishing Group,2018-04-12,7.53,1.47,3.93,122,1,8,27,49,37,603636,9781786854919,English,"Science, Geography"
Statistical Mechanics : Volume 4 of Pauli Lectures on Physics,Wolfgang Pauli,144,Dover Publications Inc.,2003-03-28,9.32,0.68,4.12,16,1,1,2,3,9,372981,9780486414607,English,"Science, Geography"
The Times Killer Su Doku Book 10 : 150 Challenging Puzzles from the Times,The Times Mind Games,256,HarperCollins Publishers,2014-10-14,9.83,0.17,3.8,5,1,0,1,0,3,516909,9780007516940,English,"Science, Geography"
Edexcel Functional Skills Mathematics Level 2 Student Book,Tony Cushen,128,Pearson Education Limited,2010-09-10,18.51,1.49,4,7,0,0,1,5,1,441609,9781846907708,English,"Science, Geography"
KS2 Maths Revision and Practice Answer Book,David Rayner,46,Elmwood Education Limited,1998-11-16,6.18,1.15,4,1,0,0,0,1,0,516218,9781902214016,English,"Science, Geography"
Cryptography,Laurence D. Smith,160,Dover Publications Inc.,1998-02-07,9.83,0.67,3.75,68,1,5,16,34,12,332713,9780486202471,English,"Science, Geography"
Acids and Bases - Food Chemistry for Kids Children's Chemistry Books,Baby Professor,66,Baby Professor,2017-02-15,14.09,6.31,2.67,3,0,2,0,1,0,941518,9781541904644,English,"Science, Geography"
Introduction to Probability,John E. Freund,247,Dover Publications Inc.,1993-05-19,13.18,0.32,3.67,30,1,0,13,10,6,377978,9780486675497,English,"Science, Geography"
Rocks and What We Know About Them - Geology for Kids Revised Edition Children's Earth Sciences Books,Baby Professor,56,Baby Professor,2019-05-15,13.86,0.14,4.5,2,0,0,0,1,1,795407,9781541968448,English,"Science, Geography"
Reimagining Capitalism in a World on Fire : Shortlisted for the FT & McKinsey Business Book of the Year Award 2020,Rebecca Henderson,336,Penguin Books Ltd,2021-05-13,11.78,0.72,3.78,935,27,70,231,363,244,64401,9780241379684,English,"Science, Geography"
Mathematics for Physicists,"Philippe Dennery, Andre Krzywicki",400,Dover Publications Inc.,1996-12-20,20.31,5.19,3.71,35,1,4,8,13,9,297604,9780486691930,English,"Science, Geography"
"Super Sneaky Uses for Everyday Things : Power Devices with Your Plants, Modify High-Tech Toys, Turn a Penny Into a Battery, and More",Cy Tymony,145,Andrews McMeel Publishing,2011-11-01,12.36,1.64,3.48,33,2,5,10,7,9,352498,9781449408145,English,"Science, Geography"
Visions of Science : Books and readers at the dawn of the Victorian age,James A. Secord,320,Oxford University Press,2014-08-08,22.42,1.58,3.65,23,0,1,9,10,3,653181,9780199675265,English,"Science, Geography"
Continued Fractions,A. Ya. Khinchin,106,Dover Publications Inc.,2003-03-17,9.18,0.82,4,25,0,2,8,3,12,297627,9780486696300,English,"Science, Geography"
The Twelve - Diseases that Changed Our World and the Lessons They Teach,IW Sherman,240,American Society for Microbiology,2007-09-01,28.02,1.93,3.95,366,10,11,84,143,118,12483,9781555814663,English,"Science, Geography"
Medieval Technology and Social Change,Lynn White,206,Oxford University Press Inc,1968-01-23,18.74,2.26,3.72,236,3,19,67,99,48,338288,9780195002669,English,"Science, Geography"
Physics Books I and II,"Aristotle, William Charlton",184,Oxford University Press,1984-03-29,50.61,13.29,3.84,31,1,1,8,13,8,1312758,9780198720263,English,"Science, Geography"
Virus vs. Bacteria : Knowing the Difference - Biology 6th Grade Children's Biology Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,4.42,12,0,0,2,3,7,347177,9781541938915,English,"Science, Geography"
Reimagining Capitalism in a World on Fire : Shortlisted for the FT & McKinsey Business Book of the Year Award 2020,Rebecca Henderson,336,Penguin Books Ltd,2021-05-13,11.78,0.72,3.78,935,27,70,231,363,244,64401,9780241379684,English,"Science, Geography"
Papyrus : The Invention of Books in the Ancient World,"Irene Vallejo, Charlotte Whittle",464,Alfred A. Knopf,2022-10-18,31.32,4.18,4.29,10028,120,310,1265,3190,5143,444471,9780593318898,English,"Science, Geography"
"The Making of Mr Gray's Anatomy : Bodies, books, fortune, fame",Ruth Richardson,344,Oxford University Press,2009-10-08,16.78,6.22,3.63,68,3,6,18,27,14,490328,9780199570287,English,"Science, Geography"
The Weather Book : Why it Happens and Where it Comes from,Diana Craig,192,Michael O'Mara Books Ltd,2009-09-24,9.23,5.55,3.28,74,5,11,27,20,11,528536,9781843173540,English,"Science, Geography"
Geography: Ideas in Profile,"Danny Dorling, Carl Lee",176,Profile Books Ltd,2016-09-13,8.68,3.32,4.1,115,0,5,22,45,43,219413,9781781255308,English,"Science, Geography"
Philosophy of Technology: An Introduction,V Dusek,256,John Wiley and Sons Ltd,2006-03-20,36.52,11.48,3.55,40,1,6,11,14,8,587151,9781405111638,English,"Science, Geography"
Metaphysics Books M and N,"Aristotle, Julia Annas",240,Oxford University Press,1988-07-14,51.75,14.65,3.71,7,1,0,2,1,3,1238921,9780198721338,English,"Science, Geography"
The Everlasting Man,Gilbert Keith Chesterton,178,Aziloth Books,2011-07-15,12.21,0.99,4.14,8672,250,383,1265,2755,4019,19121,9781908388247,English,"Science, Geography"
The Saturn V F-1 Engine : Powering Apollo into History,Anthony Young,266,Springer-Verlag New York Inc.,2008-12-03,52.50,6.34,4,13,0,1,2,6,4,467987,9780387096292,English,"Science, Geography"
Mathematics and the Physical World,Morris Kline,496,Dover Publications Inc.,2003-03-28,20.60,5.40,4.11,97,0,5,13,45,34,285522,9780486241043,English,"Science, Geography"
Summary and Analysis of the Sixth Extinction: An Unnatural History : Based on the Book by Elizabeth Kolbert,Worth Books,60,OPEN ROAD MEDIA,2017-05-23,8.55,2.44,4.22,23,2,0,2,6,13,938187,9781504046787,English,"Science, Geography"
Grave's End : the brilliant third book in the DS Alexandra Cupidi investigations,William Shaw,480,Quercus Publishing,2021-03-18,10.65,0.85,4.33,883,3,13,93,356,418,40303,9781529401769,English,"Science, Geography"
Why Is the Penis Shaped Like That?,Jesse Bering,352,Transworld Publishers Ltd,2013-07-18,12.64,0.86,3.72,1779,33,136,499,732,379,307281,9780552165792,English,"Science, Geography"
The Bog People : Iron Age Man Preserved,"P.V. Glob, Elizabeth Wayland Barber, Paul Barber",216,"The New York Review of Books, Inc",2004-08-31,21.39,2.61,4.08,725,1,25,138,313,248,255608,9781590170908,English,"Science, Geography"
The Book Of My Life,Girolamo Cardano,320,"The New York Review of Books, Inc",2002-10-31,17.32,4.68,3.66,94,4,6,27,38,19,454988,9781590170168,English,"Science, Geography"
Functions and Graphs,I M Gelfand,112,Dover Publications Inc.,2003-03-28,9.93,0.07,4.41,49,1,1,6,10,31,261238,9780486425641,English,"Science, Geography"
The Method of Coordinates,GELFAND,80,Dover Publications Inc.,2011-10-20,9.02,0.98,4.13,38,1,3,7,6,21,307363,9780486425658,English,"Science, Geography"
The Direction of Time,Hans Reichenbach,292,Dover Publications Inc.,2003-03-28,14.83,3.17,4.07,57,0,2,11,25,19,261236,9780486409269,English,"Science, Geography"
Quantum Theory of Many-Particle Sys,"Alexander L. and "" ""Fetter",640,Dover Publications Inc.,2003-06-20,30.41,2.09,4,34,0,2,5,18,9,268859,9780486428277,English,"Science, Geography"
The Biophilia Hypothesis,"Stephen R. Kellert, Edward O. Wilson, Scott McVay, Aaron Katcher, Cecilia McCarthy, Gregory Wilkins, Roger Ulrich, Paul Shepard, Sara St. Antoine, Jared Diamond",496,Island Press,1995-03-01,45.40,1.10,4.4,154,2,3,17,42,90,275240,9781559631471,English,"Science, Geography"
General Topology,Stephen Willard,384,Dover Publications Inc.,2004-03-26,21.79,0.71,4.24,50,3,2,4,12,29,188392,9780486434797,English,"Science, Geography"
The Book of the Barn Owl,Sally Coulthard,208,Head of Zeus,2023-06-27,16.36,2.14,4.45,11,0,0,1,4,6,456127,9781789544770,English,"Science, Geography"
"The Complete Book of Fun Maths - 250 Confidence- Boosting Tricks, Tests and Puzzles",P Carter,184,John Wiley & Sons Inc,2004-05-01,9.01,1.29,3.75,8,0,2,2,0,4,240357,9780470870914,English,"Science, Geography"
The Book of Phobias and Manias : A History of the World in 99 Obsessions,Kate Summerscale,256,Profile Books Ltd,2022-10-06,17.93,3.07,3.7,161,0,9,65,52,35,29760,9781788162814,English,"Science, Geography"
"Hegel's Philosophy of Nature : Encyclopedia of the Philosophical Sciences (1830), Part II",A. V. Miller,484,Oxford University Press,2004-12-23,54.17,32.23,3.59,61,3,5,24,11,18,393300,9780199272679,English,"Science, Geography"
Elementary Real and Complex Analysis,Georgi E. Shilov,528,Dover Publications Inc.,1996-06-24,21.62,0.88,4.06,17,1,0,2,8,6,195202,9780486689227,English,"Science, Geography"
"The Goedelian Puzzle Book : Puzzles, Paradoxes and Proofs",Raymond Smullyan,288,Dover Publications Inc.,2013-09-27,14.30,3.20,3.84,83,2,9,15,31,26,145250,9780486497051,English,"Science, Geography"
What is the Scientific Method? Science Book for Kids Children's Science Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.47,4.38,8,0,0,1,3,4,411894,9781541912212,English,"Science, Geography"
Celestial Handbook: v. 1 : An Observer's Guide to the Universe Beyond the Solar System,Robert Burnham,656,Dover Publications Inc.,1978-08-21,27.87,4.63,4.45,181,1,2,18,54,106,345297,9780486235677,English,"Science, Geography"
The Code Book: The Secrets Behind Codebreaking,Simon Singh,272,Delacorte Press Books for Young Readers,2003-08-12,10.59,0.41,4.29,25562,300,569,2917,9519,12257,58686,9780385730624,English,"Science, Geography"
Social Class in the 21st Century,Mike Savage,480,Penguin Books Ltd,2019-01-15,12.93,0.57,4.04,433,2,10,86,205,130,88563,9780241004227,English,"Science, Geography"
The Human Planet : How We Created the Anthropocene,"Simon Lewis, Mark A. Maslin",480,Penguin Books Ltd,2018-06-07,12.93,0.57,4.27,544,1,8,64,243,228,73184,9780241280881,English,"Science, Geography"
The Book of Hope : A Survival Guide for an Endangered Planet,"Jane Goodall, Douglas Abrams",272,Penguin Books Ltd,2022-07-28,12.32,2.18,4.21,9737,84,291,1472,3530,4360,63396,9780241479469,English,"Science, Geography"
Number Theory,George E. Andrews,259,Dover Publications Inc.,2000-01-02,14.70,1.80,4.05,238,3,9,51,86,89,68204,9780486682525,English,"Science, Geography"
Artificial Intelligence : A Guide for Thinking Humans,Melanie Mitchell,448,Penguin Books Ltd,2020-09-24,12.89,0.61,4.41,1649,3,25,132,617,872,16027,9780241404836,English,"Science, Geography"
Calculus : An Intuitive and Physical Approach (Second Edition),Morris Kline,960,Dover Publications Inc.,2003-03-28,31.14,5.86,4.29,285,4,10,33,91,147,58137,9780486404530,English,"Science, Geography"
"Project X Origins: Purple Book Band, Oxford Level 8: Water: A Wild Ride",Tony Bradman,24,Oxford University Press,2014-01-09,6.61,3.39,4,1,0,0,0,1,0,42865,9780198301783,English,"Science, Geography"
The Little Soldiers in the Body - Immune System - Biology Book for Kids Children's Biology Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,4.8,10,0,0,0,2,8,39668,9781541938885,English,"Science, Geography"
Elements of the Theory of Functions and Functional Analysis,A.N. Kolmogorov,288,Dover Publications Inc.,1999-07-01,16.29,3.71,4.46,67,1,1,5,19,41,192296,9780486406831,English,"Science, Geography"
"This Book is Not Rubbish : 50 Ways to Ditch Plastic, Reduce Rubbish and Save the World!","Isabel Thomas, Alex Paterson",208,Hachette Children's Group,2018-09-20,7.57,1.43,3.92,60,0,1,17,28,14,322783,9781526361530,English,"Science, Geography"
The Rise of the Robots : FT and McKinsey Business Book of the Year,Martin Ford,352,Oneworld Publications,2016-06-02,12.16,0.34,3.97,8983,147,409,1774,3890,2763,19533,9781780748481,English,"Science, Geography"
"Mathematics : Its Content, Methods and Meaning",A. D. Aleksandrov,1120,Dover Publications Inc.,2003-03-28,45.99,2.01,4.41,217,4,3,17,69,124,49534,9780486409160,English,"Science, Geography"
The Penguin Book of Puzzles,Dr Gareth Moore,304,Penguin Books Ltd,2018-06-26,16.58,0.42,3.4,15,2,2,2,6,3,21374,9780718188627,English,"Science, Geography"
Introduction to Graph Theory,Richard J. Trudeau,240,Dover Publications Inc.,2003-03-17,13.71,4.29,4.08,524,5,19,93,218,189,15197,9780486678702,English,"Science, Geography"
Martin Gardner's Science Magic,Martin Gardner,96,Dover Publications Inc.,2011-08-26,5.06,0.44,3.82,62,2,6,14,19,21,45339,9780486476575,English,"Science, Geography"
The Oxford Book of Modern Science Writing,Richard Dawkins,448,Oxford University Press,2009-10-04,17.55,6.95,4.15,1553,21,52,275,525,680,33105,9780199216819,English,"Science, Geography"
What is the Name of This Book? : The Riddle of Dracula and Other Logical Puzzles,Raymond M. Smullyan,256,Dover Publications Inc.,2011-10-28,13.05,2.45,4.24,846,11,21,128,283,403,59164,9780486481982,English,"Science, Geography"
QI The Pocket Book of Animals,"John Lloyd, John Mitchinson",240,Faber & Faber,2009-05-21,4.20,4.60,4.04,76,0,2,21,25,28,32628,9780571245130,English,"Science, Geography"
Twitterature : The World's Greatest Books Retold Through Twitter,"Alexander Aciman, Emmett Rensin",160,Penguin Books Ltd,2010-05-01,8.20,1.80,2.98,1108,130,230,394,238,116,59434,9780141047713,English,"Science, Geography"
The Book of Human Emotions : An Encyclopedia of Feeling from Anger to Wanderlust,Tiffany Watt Smith,320,Profile Books Ltd,2016-11-09,10.87,1.63,3.9,933,6,51,225,402,249,12876,9781781251300,English,"Science, Geography"
Book of Abstract Algebra,Charles C. Pinter,400,Dover Publications Inc.,2010-03-26,17.28,0.72,4.36,497,1,4,59,186,247,55836,9780486474175,English,"Science, Geography"
"Ao Haru Ride, Vol. 4",Io Sakisaka,184,"Viz Media, Subs. of Shogakukan Inc",2019-05-02,9.83,1.17,4.42,8259,26,106,876,2610,4641,8812,9781974702688,English,"Science, Geography"
This Book Is a Planetarium: And Other Extraordinary Pop-Up Contraptions,Kelli Anderson,5,CHRONICLE BOOKS,2017-10-03,29.24,6.26,4.56,159,2,4,10,30,113,15306,9781452136219,English,"Science, Geography"
Thucydides Historiae Vol. II: Books V-VIII,"H. Stuart-Jones, H. Stuart Jones, J. E. Powell",336,Oxford University Press,2011-02-28,41.68,5.82,4.33,9,0,0,3,0,6,804635,9780198145516,English,"Science, Geography"
The GCHQ Puzzle Book II,Gchq,384,Penguin Books Ltd,2018-10-18,20.98,6.52,3.8,49,2,1,14,20,12,32546,9780241365434,English,"Science, Geography"
Fifty Challenging Problems in Probability with Solutions,Frederick Mosteller,88,Dover Publications Inc.,2000-01-02,8.03,2.47,4.13,309,4,13,47,119,126,33859,9780486653556,English,"Science, Geography"
"Notes on Nursing : What It Is, and What It Is Not",Florence Nightingale,140,Dover Publications Inc.,2000-01-02,7.31,0.19,3.79,1352,44,109,356,415,428,56434,9780486223407,English,"Science, Geography"
"The Book of Beautiful Questions : The Powerful Questions That Will Help You Decide, Create, Connect, and Lead",Warren Berger,288,Bloomsbury Publishing USA,2019-12-12,15.01,3.49,4.13,724,7,22,134,268,293,60242,9781632869579,English,"Science, Geography"
"The Book of Humans : A Brief History of Culture, Sex, War and the Evolution of Us",Adam Rutherford,272,Orion Publishing Co,2020-06-23,8.83,3.67,3.84,1911,16,91,509,857,438,79699,9781780229089,English,"Science, Geography"
The Water Book,Alok Jha,384,Headline Publishing Group,2016-05-19,11.01,2.99,3.58,220,3,20,87,67,43,75725,9781472209535,English,"Science, Geography"
First-order Logic,Raymond M. Smullyan,176,Dover Publications Inc.,1995-04-01,11.64,0.36,4.07,80,1,4,16,26,33,159086,9780486683706,English,"Science, Geography"
The Puberty Book : The classic puberty book for girls and boys aged 9-14,"Wendy Darvill, Kelsey Powell",208,Gill,2018-07-27,10.83,1.17,3.69,64,3,7,12,27,15,59855,9780717183265,English,"Science, Geography"
Muscle Book,Paul Blakey,125,Himalayan Institute Press,2009-04-23,16.22,1.28,4.21,66,1,3,8,23,31,32307,9780893892630,English,"Science, Geography"
Ruler and Compass : Practical Geometric Constructions,Andrew Sutton,64,Wooden Books,2009-10-22,6.98,0.52,4.06,114,3,8,17,37,49,9294,9781904263661,English,"Science, Geography"
The Language Lover's Puzzle Book : Lexical perplexities and cracking conundrums from across the globe,Alex Bellos,416,Guardian Faber Publishing,2021-10-07,13.44,0.06,4.28,127,1,2,19,44,61,30473,9781783352197,English,"Science, Geography"
Books do Furnish a Life : An electrifying celebration of science writing,Richard Dawkins,464,Transworld Publishers Ltd,2022-08-01,13.55,0.95,4,387,5,22,79,142,139,63374,9781529176490,English,"Science, Geography"
The Stanford Mathematics Problem Book : With Hints and Solutions,"George Polya, Jeremy Kilpatrick",80,Dover Publications Inc.,2009-03-27,7.36,2.64,4.07,84,1,7,10,33,33,13983,9780486469249,English,"Science, Geography"
Relativity,Albert Einstein,168,Dover Publications Inc.,2010-10-18,10.53,0.47,4.2,20221,323,751,3182,6260,9705,55921,9780486417141,English,"Science, Geography"
How Does the Food Chain Work? - Science Book for Kids 9-12 Children's Science & Nature Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,3,2,0,0,2,0,0,504003,9781541914254,English,"Science, Geography"
Famous Problems in Geometry and How to Solve Them,Benjamin Bold,144,Dover Publications Inc.,1982-08-01,7.97,2.03,4.24,29,0,1,7,5,16,162055,9780486242972,English,"Science, Geography"
Octopuses: A Ladybird Expert Book,Dr Helen Scales,56,Penguin Books Ltd,2019-07-01,10.09,7.41,4.23,30,0,0,4,15,11,261232,9780718189099,English,"Science, Geography"
Alchemist's Kitchen : Extraordinary Potions and Curious Notions,Guy Ogilvy,64,Wooden Books,2006-09-22,7.07,0.43,4.07,197,1,5,50,64,77,158725,9781904263524,English,"Science, Geography"
"The Geography Book - Activities for Exploring, Mapping & Enjoying Your World",C Arnold,112,John Wiley & Sons Inc,2001-11-23,13.65,0.05,3.88,26,0,2,6,11,7,58319,9780471412366,English,"Science, Geography"
How We'll Live on Mars,Stephen Petranek,96,Simon & Schuster/ Ted,2015-07-07,17.49,0.51,3.86,1825,12,102,485,764,462,343799,9781476784762,English,"Science, Geography"
Geopedia : A Brief Compendium of Geologic Curiosities,"Marcia Bjornerud, Haley Hagerman",200,Princeton University Press,2022-05-03,13.80,3.19,4.12,42,1,0,6,21,14,82358,9780691212579,English,"Science, Geography"
Understanding Thermodynamics,H.C.Van Ness,103,Dover Publications Inc.,1983-09-01,9.46,1.04,4.06,216,1,5,49,85,76,155205,9780486632773,English,"Science, Geography"
Games and Decisions,"Robert Duncan Luce, Howard Raiffa",509,Dover Publications Inc.,1989-04-01,18.81,0.19,3.82,129,3,12,31,42,41,52643,9780486659435,English,"Science, Geography"
Introduction to Partial Differential Equations with Applications,E. C. Zachmanoglou,432,Dover Publications Inc.,2003-03-17,17.94,1.06,3.61,33,1,3,13,7,9,247061,9780486652511,English,"Science, Geography"
The Times Codeword 3 : 150 Cracking Logic Puzzles,The Times Mind Games,192,HarperCollins Publishers,2011-07-21,9.25,1.75,5,2,0,0,0,0,2,148800,9780007437962,English,"Science, Geography"
Finite-Dimensional Vector Spaces : Second Edition,Paul R. Halmos,208,Dover Publications Inc.,2017-09-29,13.14,1.36,4.5,110,1,4,5,29,71,244829,9780486814865,English,"Science, Geography"
The White Giraffe Series: Operation Rhino : Book 5,"Lauren St John, David Dean",192,Hachette Children's Group,2016-10-06,8.10,1.90,4.36,230,0,6,34,61,129,141769,9781444012736,English,"Science, Geography"
The Penguin Book Quiz : From The Very Hungry Caterpillar to Ulysses - The Perfect Gift!,James Walton,384,Penguin Books Ltd,2020-01-01,12.24,5.76,4.27,48,0,1,9,14,24,377477,9780241986035,English,"Science, Geography"
Riemann's Zeta Function,H M. Edwards,330,Dover Publications Inc.,2003-03-28,15.44,2.56,4.15,68,0,1,13,29,25,154239,9780486417400,English,"Science, Geography"
A Concise History of Mathematics,Dirk J. Struik,256,Dover Publications Inc.,1987-11-01,10.35,0.15,3.48,170,4,19,67,51,29,151448,9780486602554,English,"Science, Geography"
This Book Needs No Title : A Budget of Living Paradoxes,Raymond Smullyan,196,Simon & Schuster,1986-10-15,14.17,1.63,4.1,173,1,9,30,64,69,424027,9780671628314,English,"Science, Geography"
Edexcel GCSE Science: Additional Science Student Book,"Mark Levesley, Penny Johnson, Aaron Bridges, Ann Fullick, Richard Grime, Miles Hudson, Susan Kearsey, Nigel Saunders",312,Pearson Education Limited,2011-04-20,19.33,12.07,4.15,13,1,1,1,2,8,354343,9781846908835,English,"Science, Geography"
Building Services Engineering,David V. Chadderton,390,Taylor & Francis Ltd,2013-01-10,67.49,1.01,4.67,9,0,0,1,1,7,386103,9780415699327,English,"Science, Geography"
